"probe_accuracy","probe_rt","probe_attribute","cue_dimensionality","probe_leftrightwin","cue_color","cue_direction","cue_size","cue_luminance","subj_idx"
1,0.8799,"2","4",2,1,1,1,1,"1120"
1,0.8168,"2","4",1,1,1,1,1,"1120"
1,0.76275,"2","4",1,1,1,1,1,"1120"
1,0.53664,"2","2",2,1,1,1,1,"1120"
0,0.4505,"3","2",1,1,1,1,1,"1120"
1,0.42443,"3","2",2,1,1,1,1,"1120"
1,0.29833,"2","2",1,1,1,1,1,"1120"
1,0.38538,"2","2",1,1,1,1,1,"1120"
1,0.28965,"3","2",2,1,1,1,1,"1120"
1,0.31958,"3","2",1,1,1,1,1,"1120"
0,0.4264,"2","2",1,1,1,1,1,"1120"
1,0.49732,"2","3",1,1,1,1,1,"1120"
1,0.62429,"1","3",2,1,1,1,1,"1120"
1,0.94427,"1","3",2,1,1,1,1,"1120"
0,0.75023,"1","3",2,1,1,1,1,"1120"
1,0.80709,"2","3",1,1,1,1,1,"1120"
1,0.87703,"4","3",2,1,1,1,1,"1120"
0,0.65899,"1","3",2,1,1,1,1,"1120"
1,0.83096,"1","3",1,1,1,1,1,"1120"
1,0.30878,"4","1",1,1,1,1,1,"1120"
1,0.31277,"4","1",1,1,1,1,1,"1120"
1,0.28468,"4","1",2,1,1,1,1,"1120"
1,0.32057,"4","1",1,1,1,1,1,"1120"
1,0.31752,"4","1",2,1,1,1,1,"1120"
1,0.22651,"4","1",1,1,1,1,1,"1120"
0,0.33343,"4","1",1,1,1,1,1,"1120"
0,0.40536,"4","1",1,1,1,1,1,"1120"
1,0.76419,"4","3",2,1,1,1,1,"1120"
1,0.54413,"4","3",1,1,1,1,1,"1120"
1,0.60115,"3","3",1,1,1,1,1,"1120"
1,0.63004,"4","3",2,1,1,1,1,"1120"
0,0.68098,"4","3",1,1,1,1,1,"1120"
1,0.61588,"4","3",2,1,1,1,1,"1120"
1,0.8068,"1","3",1,1,1,1,1,"1120"
1,0.60774,"1","3",1,1,1,1,1,"1120"
1,0.53062,"1","2",2,1,1,1,1,"1120"
1,0.57558,"1","2",1,1,1,1,1,"1120"
1,0.72349,"1","2",1,1,1,1,1,"1120"
1,0.62737,"2","2",1,1,1,1,1,"1120"
1,0.57033,"2","2",2,1,1,1,1,"1120"
0,0.69829,"1","2",1,1,1,1,1,"1120"
1,0.51226,"2","2",2,1,1,1,1,"1120"
1,0.38911,"2","2",1,1,1,1,1,"1120"
1,0.30609,"3","1",1,1,1,1,1,"1120"
1,0.39293,"3","1",1,1,1,1,1,"1120"
1,0.45396,"3","1",1,1,1,1,1,"1120"
1,0.31689,"3","1",1,1,1,1,1,"1120"
1,0.80874,"3","1",2,1,1,1,1,"1120"
1,0.27275,"3","1",1,1,1,1,1,"1120"
1,0.36063,"3","1",2,1,1,1,1,"1120"
1,0.28045,"3","1",2,1,1,1,1,"1120"
1,0.7835,"1","4",2,1,1,1,1,"1120"
1,0.72336,"3","4",2,1,1,1,1,"1120"
1,0.82637,"3","4",2,1,1,1,1,"1120"
1,0.8793,"4","4",1,1,1,1,1,"1120"
1,0.73725,"1","4",1,1,1,1,1,"1120"
1,0.64517,"1","4",1,1,1,1,1,"1120"
1,0.81912,"4","4",2,1,1,1,1,"1120"
1,0.81704,"2","4",2,1,1,1,1,"1120"
1,0.64861,"2","3",1,1,1,1,1,"1120"
1,0.75255,"2","3",2,1,1,1,1,"1120"
1,1.2255,"3","3",1,1,1,1,1,"1120"
1,0.76645,"4","3",2,1,1,1,1,"1120"
1,1.2182,"3","3",1,1,1,1,1,"1120"
0,0.79728,"3","3",1,1,1,1,1,"1120"
1,0.84417,"3","3",1,1,1,1,1,"1120"
1,0.63115,"4","3",1,1,1,1,1,"1120"
1,0.264,"2","1",1,1,1,1,1,"1120"
1,0.27293,"2","1",2,1,1,1,1,"1120"
1,0.5009,"2","1",2,1,1,1,1,"1120"
1,0.35384,"2","1",1,1,1,1,1,"1120"
1,0.29378,"2","1",1,1,1,1,1,"1120"
1,0.27466,"2","1",2,1,1,1,1,"1120"
1,0.24865,"2","1",2,1,1,1,1,"1120"
1,0.41854,"2","1",2,1,1,1,1,"1120"
1,0.76037,"4","4",1,1,1,1,1,"1120"
0,0.70032,"4","4",1,1,1,1,1,"1120"
1,0.79225,"1","4",1,1,1,1,1,"1120"
1,0.60726,"1","4",1,1,1,1,1,"1120"
1,0.72712,"2","4",2,1,1,1,1,"1120"
1,0.57413,"2","4",1,1,1,1,1,"1120"
1,0.49607,"2","4",1,1,1,1,1,"1120"
0,0.53801,"3","4",1,1,1,1,1,"1120"
1,0.59688,"1","2",2,1,1,1,1,"1120"
1,0.69374,"3","2",1,1,1,1,1,"1120"
1,0.70971,"3","2",1,1,1,1,1,"1120"
1,0.6337,"3","2",2,1,1,1,1,"1120"
1,0.56463,"1","2",1,1,1,1,1,"1120"
0,0.75055,"1","2",2,1,1,1,1,"1120"
1,0.54749,"3","2",2,1,1,1,1,"1120"
1,0.41732,"1","2",1,1,1,1,1,"1120"
0,0.58031,"1","3",2,1,1,1,1,"1120"
1,0.66923,"4","3",1,1,1,1,1,"1120"
1,0.86016,"3","3",2,1,1,1,1,"1120"
1,0.76211,"3","3",2,1,1,1,1,"1120"
1,0.562,"1","3",1,1,1,1,1,"1120"
1,0.69389,"4","3",1,1,1,1,1,"1120"
1,1.0859,"4","3",1,1,1,1,1,"1120"
1,0.65485,"3","3",1,1,1,1,1,"1120"
1,0.28274,"1","1",2,1,1,1,1,"1120"
1,0.25774,"1","1",1,1,1,1,1,"1120"
1,0.30965,"1","1",2,1,1,1,1,"1120"
1,0.33745,"1","1",1,1,1,1,1,"1120"
1,0.35149,"1","1",1,1,1,1,1,"1120"
1,0.32841,"1","1",2,1,1,1,1,"1120"
1,0.57528,"1","1",1,1,1,1,1,"1120"
1,0.39428,"1","1",2,1,1,1,1,"1120"
1,0.57213,"1","2",2,1,1,1,1,"1120"
1,0.789,"2","2",2,1,1,1,1,"1120"
1,0.27404,"2","2",1,1,1,1,1,"1120"
1,0.23097,"1","2",1,1,1,1,1,"1120"
1,0.2349,"1","2",2,1,1,1,1,"1120"
1,0.24479,"2","2",2,1,1,1,1,"1120"
1,0.31377,"1","2",2,1,1,1,1,"1120"
1,0.39166,"2","2",1,1,1,1,1,"1120"
1,0.52558,"1","4",2,1,1,1,1,"1120"
1,0.63749,"4","4",2,1,1,1,1,"1120"
1,0.71646,"2","4",1,1,1,1,1,"1120"
1,0.75139,"1","4",2,1,1,1,1,"1120"
1,0.78123,"3","4",1,1,1,1,1,"1120"
1,0.77026,"3","4",2,1,1,1,1,"1120"
1,0.54611,"3","4",1,1,1,1,1,"1120"
1,0.60708,"4","4",2,1,1,1,1,"1120"
1,0.56263,"3","2",2,1,1,1,1,"1120"
1,0.23462,"4","2",1,1,1,1,1,"1120"
1,0.71638,"3","2",1,1,1,1,1,"1120"
1,0.25144,"4","2",2,1,1,1,1,"1120"
1,0.26035,"4","2",1,1,1,1,1,"1120"
1,0.27231,"3","2",2,1,1,1,1,"1120"
0,0.28626,"4","2",1,1,1,1,1,"1120"
1,0.24517,"4","2",2,1,1,1,1,"1120"
1,0.90305,"3","4",2,1,1,1,1,"1120"
1,0.67095,"3","4",1,1,1,1,1,"1120"
1,0.68685,"3","4",2,1,1,1,1,"1120"
1,0.58087,"4","4",2,1,1,1,1,"1120"
1,0.72778,"4","4",1,1,1,1,1,"1120"
1,0.73573,"1","4",1,1,1,1,1,"1120"
1,0.59667,"1","4",2,1,1,1,1,"1120"
1,0.56857,"2","4",1,1,1,1,1,"1120"
1,0.48239,"1","1",2,1,1,1,1,"1120"
1,0.30742,"1","1",1,1,1,1,1,"1120"
1,0.23237,"1","1",1,1,1,1,1,"1120"
1,0.38924,"1","1",1,1,1,1,1,"1120"
1,0.25823,"1","1",2,1,1,1,1,"1120"
1,0.24917,"1","1",2,1,1,1,1,"1120"
1,0.2671,"1","1",2,1,1,1,1,"1120"
1,0.27603,"1","1",1,1,1,1,1,"1120"
1,0.67924,"4","3",2,1,1,1,1,"1120"
1,0.86114,"4","3",2,1,1,1,1,"1120"
1,0.60712,"2","3",2,1,1,1,1,"1120"
1,0.54904,"1","3",1,1,1,1,1,"1120"
1,0.63903,"1","3",2,1,1,1,1,"1120"
1,1.0969,"1","3",2,1,1,1,1,"1120"
1,0.65182,"4","3",1,1,1,1,1,"1120"
1,0.69767,"2","3",1,1,1,1,1,"1120"
1,0.18857,"4","1",2,1,1,1,1,"1120"
1,0.24557,"4","1",2,1,1,1,1,"1120"
1,0.28351,"4","1",2,1,1,1,1,"1120"
1,0.27534,"4","1",2,1,1,1,1,"1120"
1,0.24135,"4","1",1,1,1,1,1,"1120"
1,0.3133,"4","1",1,1,1,1,1,"1120"
1,0.37126,"4","1",2,1,1,1,1,"1120"
1,0.30412,"4","1",2,1,1,1,1,"1120"
1,0.66709,"1","2",1,1,1,1,1,"1120"
1,0.25404,"1","2",2,1,1,1,1,"1120"
1,0.26597,"4","2",2,1,1,1,1,"1120"
1,0.30391,"4","2",1,1,1,1,1,"1120"
1,0.78083,"1","2",1,1,1,1,1,"1120"
0,0.43873,"4","2",1,1,1,1,1,"1120"
1,0.53966,"4","2",2,1,1,1,1,"1120"
0,0.71565,"1","2",2,1,1,1,1,"1120"
1,0.67147,"2","3",2,1,1,1,1,"1120"
1,0.88945,"3","3",2,1,1,1,1,"1120"
1,0.52839,"1","3",1,1,1,1,1,"1120"
1,0.44228,"2","3",2,1,1,1,1,"1120"
1,0.74426,"2","3",2,1,1,1,1,"1120"
1,0.4412,"2","3",1,1,1,1,1,"1120"
1,0.73812,"1","3",2,1,1,1,1,"1120"
0,0.91802,"3","3",2,1,1,1,1,"1120"
1,0.59394,"1","4",2,1,1,1,1,"1120"
1,0.79279,"4","4",1,1,1,1,1,"1120"
1,0.88381,"1","4",1,1,1,1,1,"1120"
1,0.70975,"3","4",1,1,1,1,1,"1120"
1,0.91968,"2","4",2,1,1,1,1,"1120"
1,0.60662,"2","4",1,1,1,1,1,"1120"
1,0.56151,"2","4",2,1,1,1,1,"1120"
1,0.98253,"4","4",2,1,1,1,1,"1120"
1,0.45181,"4","3",2,1,1,1,1,"1120"
1,1.1387,"2","3",2,1,1,1,1,"1120"
0,0.62866,"3","3",1,1,1,1,1,"1120"
1,0.42161,"3","3",2,1,1,1,1,"1120"
1,0.53949,"3","3",1,1,1,1,1,"1120"
1,0.78349,"3","3",2,1,1,1,1,"1120"
1,0.6794,"2","3",1,1,1,1,1,"1120"
0,0.69435,"4","3",1,1,1,1,1,"1120"
1,0.75922,"3","4",1,1,1,1,1,"1120"
1,0.70616,"3","4",2,1,1,1,1,"1120"
1,0.57803,"3","4",2,1,1,1,1,"1120"
0,1.142,"1","4",2,1,1,1,1,"1120"
1,0.55897,"1","4",2,1,1,1,1,"1120"
1,0.73986,"4","4",1,1,1,1,1,"1120"
1,0.70079,"4","4",1,1,1,1,1,"1120"
1,0.75977,"2","4",2,1,1,1,1,"1120"
1,0.27265,"2","2",1,1,1,1,1,"1120"
1,0.48955,"2","2",2,1,1,1,1,"1120"
1,0.58948,"4","2",2,1,1,1,1,"1120"
1,0.26242,"2","2",2,1,1,1,1,"1120"
1,0.4294,"4","2",1,1,1,1,1,"1120"
1,0.62834,"4","2",2,1,1,1,1,"1120"
1,0.24127,"4","2",1,1,1,1,1,"1120"
1,0.53315,"2","2",2,1,1,1,1,"1120"
1,0.24904,"3","1",1,1,1,1,1,"1120"
1,0.37201,"3","1",2,1,1,1,1,"1120"
1,0.25391,"3","1",2,1,1,1,1,"1120"
1,0.27585,"3","1",1,1,1,1,1,"1120"
1,0.24584,"3","1",1,1,1,1,1,"1120"
1,0.28776,"3","1",2,1,1,1,1,"1120"
1,0.3337,"3","1",2,1,1,1,1,"1120"
1,0.28059,"3","1",2,1,1,1,1,"1120"
1,0.6105,"3","4",1,1,1,1,1,"1120"
1,0.64845,"1","4",1,1,1,1,1,"1120"
0,0.73334,"4","4",2,1,1,1,1,"1120"
1,0.83626,"1","4",1,1,1,1,1,"1120"
1,0.72125,"2","4",2,1,1,1,1,"1120"
1,0.65416,"2","4",1,1,1,1,1,"1120"
1,0.7811,"2","4",2,1,1,1,1,"1120"
1,0.68605,"4","4",2,1,1,1,1,"1120"
1,0.29494,"2","1",2,1,1,1,1,"1120"
1,0.36377,"2","1",1,1,1,1,1,"1120"
1,0.29715,"2","1",1,1,1,1,1,"1120"
1,0.2638,"2","1",2,1,1,1,1,"1120"
1,0.73467,"2","1",1,1,1,1,1,"1120"
1,0.52091,"2","1",1,1,1,1,1,"1120"
1,0.31484,"2","1",1,1,1,1,1,"1120"
1,0.33648,"2","1",2,1,1,1,1,"1120"
1,0.5137,"2","3",2,1,1,1,1,"1120"
1,0.56259,"2","3",1,1,1,1,1,"1120"
1,0.43123,"2","3",2,1,1,1,1,"1120"
1,0.50818,"2","3",1,1,1,1,1,"1120"
1,0.64014,"1","3",1,1,1,1,1,"1120"
1,0.71404,"3","3",2,1,1,1,1,"1120"
0,0.68231,"3","3",2,1,1,1,1,"1120"
1,0.4892,"1","3",1,1,1,1,1,"1120"
1,0.55566,"4","2",1,1,1,1,1,"1120"
1,0.61299,"3","2",1,1,1,1,1,"1120"
1,0.47895,"4","2",2,1,1,1,1,"1120"
1,0.62888,"4","2",2,1,1,1,1,"1120"
1,0.30382,"3","2",2,1,1,1,1,"1120"
1,0.12785,"3","2",2,1,1,1,1,"1120"
1,0.48673,"3","2",1,1,1,1,1,"1120"
0,1.1157,"3","2",1,1,1,1,1,"1120"
0,0.87655,"1","3",1,1,1,1,1,"1126"
1,0.84048,"4","3",2,1,1,1,1,"1126"
1,1.2294,"4","3",1,1,1,1,1,"1126"
0,1.4544,"3","3",1,1,1,1,1,"1126"
1,1.4403,"4","3",1,1,1,1,1,"1126"
1,1.1613,"4","3",2,1,1,1,1,"1126"
0,1.3865,"3","3",1,1,1,1,1,"1126"
1,0.84442,"1","3",2,1,1,1,1,"1126"
1,1.2723,"3","2",1,1,1,1,1,"1126"
0,1.0072,"4","2",1,1,1,1,1,"1126"
1,0.77218,"3","2",2,1,1,1,1,"1126"
1,1.0181,"4","2",2,1,1,1,1,"1126"
0,1.214,"4","2",1,1,1,1,1,"1126"
1,0.77299,"4","2",2,1,1,1,1,"1126"
1,1.2579,"3","2",2,1,1,1,1,"1126"
1,0.67797,"3","2",1,1,1,1,1,"1126"
0,1.2477,"1","4",2,1,1,1,1,"1126"
0,1.1277,"2","4",1,1,1,1,1,"1126"
1,0.9156,"3","4",2,1,1,1,1,"1126"
1,1.2925,"3","4",2,1,1,1,1,"1126"
1,1.3737,"4","4",1,1,1,1,1,"1126"
1,1.2714,"1","4",1,1,1,1,1,"1126"
1,1.1523,"2","4",2,1,1,1,1,"1126"
0,0.82927,"2","4",1,1,1,1,1,"1126"
1,1.0842,"1","1",1,1,1,1,1,"1126"
1,0.63918,"1","1",1,1,1,1,1,"1126"
1,0.72004,"1","1",1,1,1,1,1,"1126"
1,0.59797,"1","1",1,1,1,1,1,"1126"
1,0.62791,"1","1",1,1,1,1,1,"1126"
0,0.6968,"1","1",1,1,1,1,1,"1126"
1,0.73171,"1","1",2,1,1,1,1,"1126"
1,0.87068,"1","1",1,1,1,1,1,"1126"
1,0.62663,"3","4",2,1,1,1,1,"1126"
1,0.58657,"3","4",1,1,1,1,1,"1126"
1,0.49654,"1","4",2,1,1,1,1,"1126"
1,1.1874,"1","4",1,1,1,1,1,"1126"
0,0.73941,"2","4",1,1,1,1,1,"1126"
1,1.5013,"4","4",2,1,1,1,1,"1126"
1,0.96023,"4","4",1,1,1,1,1,"1126"
0,1.1862,"4","4",1,1,1,1,1,"1126"
1,0.97705,"1","3",2,1,1,1,1,"1126"
1,1.262,"1","3",1,1,1,1,1,"1126"
1,0.99592,"4","3",2,1,1,1,1,"1126"
0,1.1458,"2","3",1,1,1,1,1,"1126"
1,0.66083,"1","3",1,1,1,1,1,"1126"
1,0.76272,"1","3",1,1,1,1,1,"1126"
0,1.3606,"1","3",1,1,1,1,1,"1126"
0,1.3236,"2","3",2,1,1,1,1,"1126"
0,0.56551,"2","1",2,1,1,1,1,"1126"
1,0.44241,"2","1",2,1,1,1,1,"1126"
1,0.71439,"2","1",2,1,1,1,1,"1126"
1,0.58521,"2","1",1,1,1,1,1,"1126"
1,0.61722,"2","1",1,1,1,1,1,"1126"
0,0.87709,"2","1",1,1,1,1,1,"1126"
1,0.76604,"2","1",1,1,1,1,1,"1126"
0,1.2392,"2","1",1,1,1,1,1,"1126"
1,1.1997,"1","2",2,1,1,1,1,"1126"
0,0.91183,"3","2",1,1,1,1,1,"1126"
1,0.87375,"3","2",2,1,1,1,1,"1126"
1,0.89969,"3","2",2,1,1,1,1,"1126"
1,0.85764,"1","2",1,1,1,1,1,"1126"
1,0.61259,"1","2",1,1,1,1,1,"1126"
1,0.78647,"3","2",1,1,1,1,1,"1126"
1,0.83044,"1","2",2,1,1,1,1,"1126"
0,1.1033,"2","3",2,1,1,1,1,"1126"
1,0.74923,"2","3",2,1,1,1,1,"1126"
1,1.0622,"3","3",2,1,1,1,1,"1126"
1,0.5661,"2","3",2,1,1,1,1,"1126"
1,0.69604,"2","3",1,1,1,1,1,"1126"
1,1.185,"2","3",2,1,1,1,1,"1126"
1,1.0899,"1","3",1,1,1,1,1,"1126"
1,0.87883,"3","3",2,1,1,1,1,"1126"
1,0.93804,"4","4",2,1,1,1,1,"1126"
1,1.045,"2","4",2,1,1,1,1,"1126"
1,0.97492,"2","4",1,1,1,1,1,"1126"
0,1.1788,"2","4",1,1,1,1,1,"1126"
1,1.1258,"1","4",1,1,1,1,1,"1126"
0,1.1127,"3","4",1,1,1,1,1,"1126"
1,1.0536,"3","4",1,1,1,1,1,"1126"
1,0.9206,"3","4",1,1,1,1,1,"1126"
1,0.6934,"2","1",2,1,1,1,1,"1126"
0,0.62141,"2","1",1,1,1,1,1,"1126"
0,0.59139,"2","1",2,1,1,1,1,"1126"
1,0.72028,"2","1",1,1,1,1,1,"1126"
1,0.92121,"2","1",2,1,1,1,1,"1126"
1,0.3452,"2","1",2,1,1,1,1,"1126"
0,0.3661,"2","1",1,1,1,1,1,"1126"
1,0.80303,"2","1",2,1,1,1,1,"1126"
1,0.78394,"3","2",1,1,1,1,1,"1126"
1,0.45991,"4","2",2,1,1,1,1,"1126"
1,0.58782,"4","2",2,1,1,1,1,"1126"
1,1.1157,"3","2",2,1,1,1,1,"1126"
1,0.82668,"4","2",1,1,1,1,1,"1126"
0,1.1585,"4","2",1,1,1,1,1,"1126"
1,0.71251,"3","2",1,1,1,1,1,"1126"
1,0.6944,"3","2",1,1,1,1,1,"1126"
0,0.69137,"4","1",1,1,1,1,1,"1126"
1,0.51331,"4","1",2,1,1,1,1,"1126"
1,0.84123,"4","1",1,1,1,1,1,"1126"
1,0.71618,"4","1",2,1,1,1,1,"1126"
1,0.49008,"4","1",2,1,1,1,1,"1126"
0,0.32609,"4","1",1,1,1,1,1,"1126"
1,0.32799,"4","1",2,1,1,1,1,"1126"
0,0.85492,"4","1",1,1,1,1,1,"1126"
1,0.91175,"3","3",1,1,1,1,1,"1126"
1,0.9837,"3","3",2,1,1,1,1,"1126"
1,0.97562,"4","3",2,1,1,1,1,"1126"
1,0.95755,"2","3",2,1,1,1,1,"1126"
1,1.1165,"2","3",1,1,1,1,1,"1126"
1,1.1914,"3","3",2,1,1,1,1,"1126"
0,1.2004,"3","3",1,1,1,1,1,"1126"
1,1.1443,"4","3",2,1,1,1,1,"1126"
1,0.99422,"1","2",1,1,1,1,1,"1126"
1,0.84411,"1","2",2,1,1,1,1,"1126"
1,0.94998,"4","2",1,1,1,1,1,"1126"
1,1.417,"1","2",2,1,1,1,1,"1126"
1,0.88792,"4","2",2,1,1,1,1,"1126"
0,1.2838,"4","2",1,1,1,1,1,"1126"
1,1.0428,"4","2",2,1,1,1,1,"1126"
1,1.2217,"1","2",1,1,1,1,1,"1126"
0,1.1026,"4","4",1,1,1,1,1,"1126"
0,1.1975,"4","4",1,1,1,1,1,"1126"
1,1.1535,"2","4",2,1,1,1,1,"1126"
1,1.0774,"1","4",2,1,1,1,1,"1126"
1,0.99237,"1","4",1,1,1,1,1,"1126"
1,1.2923,"4","4",2,1,1,1,1,"1126"
1,0.95022,"3","4",1,1,1,1,1,"1126"
1,0.61719,"1","4",1,1,1,1,1,"1126"
1,0.36309,"2","2",2,1,1,1,1,"1126"
1,0.93698,"3","2",2,1,1,1,1,"1126"
1,0.64292,"2","2",2,1,1,1,1,"1126"
1,0.37185,"3","2",1,1,1,1,1,"1126"
1,0.80872,"3","2",2,1,1,1,1,"1126"
1,0.95767,"3","2",2,1,1,1,1,"1126"
1,0.94565,"2","2",1,1,1,1,1,"1126"
1,0.66958,"2","2",1,1,1,1,1,"1126"
1,1.0065,"4","1",2,1,1,1,1,"1126"
1,0.69631,"4","1",1,1,1,1,1,"1126"
1,0.61031,"4","1",2,1,1,1,1,"1126"
1,0.32241,"4","1",1,1,1,1,1,"1126"
1,0.94407,"4","1",2,1,1,1,1,"1126"
1,0.5211,"4","1",1,1,1,1,1,"1126"
1,0.61804,"4","1",2,1,1,1,1,"1126"
1,0.49698,"4","1",1,1,1,1,1,"1126"
1,0.4359,"1","3",2,1,1,1,1,"1126"
1,0.65802,"1","3",2,1,1,1,1,"1126"
1,0.96477,"1","3",1,1,1,1,1,"1126"
0,0.47266,"2","3",1,1,1,1,1,"1126"
0,1.1126,"4","3",1,1,1,1,1,"1126"
1,0.57858,"4","3",1,1,1,1,1,"1126"
1,1.3984,"2","3",1,1,1,1,1,"1126"
0,1.1194,"4","3",1,1,1,1,1,"1126"
1,0.93432,"4","4",2,1,1,1,1,"1126"
1,0.48235,"4","4",1,1,1,1,1,"1126"
1,0.63424,"2","4",1,1,1,1,1,"1126"
1,0.72311,"2","4",1,1,1,1,1,"1126"
1,1.061,"2","4",2,1,1,1,1,"1126"
1,1.1191,"3","4",2,1,1,1,1,"1126"
1,0.98489,"3","4",2,1,1,1,1,"1126"
1,0.82687,"1","4",1,1,1,1,1,"1126"
1,0.48171,"1","2",1,1,1,1,1,"1126"
0,0.98368,"2","2",2,1,1,1,1,"1126"
0,0.93562,"2","2",1,1,1,1,1,"1126"
0,1.0856,"1","2",2,1,1,1,1,"1126"
1,0.47149,"1","2",2,1,1,1,1,"1126"
0,1.0014,"2","2",1,1,1,1,1,"1126"
1,0.62637,"1","2",1,1,1,1,1,"1126"
0,0.75026,"2","2",1,1,1,1,1,"1126"
1,0.25818,"3","1",2,1,1,1,1,"1126"
1,0.28808,"3","1",2,1,1,1,1,"1126"
0,0.26906,"3","1",2,1,1,1,1,"1126"
1,0.25101,"3","1",1,1,1,1,1,"1126"
1,0.26293,"3","1",1,1,1,1,1,"1126"
1,1.1208,"3","1",2,1,1,1,1,"1126"
1,0.37198,"3","1",2,1,1,1,1,"1126"
1,0.65973,"3","1",2,1,1,1,1,"1126"
1,1.0586,"4","4",2,1,1,1,1,"1126"
0,0.9995,"1","4",2,1,1,1,1,"1126"
1,1.2375,"4","4",2,1,1,1,1,"1126"
1,0.96131,"1","4",1,1,1,1,1,"1126"
1,0.45832,"1","4",1,1,1,1,1,"1126"
1,0.78224,"3","4",1,1,1,1,1,"1126"
1,0.91818,"3","4",2,1,1,1,1,"1126"
1,0.80312,"2","4",2,1,1,1,1,"1126"
0,0.83203,"2","3",1,1,1,1,1,"1126"
1,1.0099,"4","3",2,1,1,1,1,"1126"
1,1.0009,"3","3",2,1,1,1,1,"1126"
1,0.78382,"3","3",1,1,1,1,1,"1126"
1,0.85473,"3","3",1,1,1,1,1,"1126"
1,0.71467,"3","3",2,1,1,1,1,"1126"
0,1.4656,"4","3",1,1,1,1,1,"1126"
1,1.0605,"2","3",2,1,1,1,1,"1126"
1,1.0407,"2","4",1,1,1,1,1,"1126"
1,0.42656,"1","4",2,1,1,1,1,"1126"
1,1.1435,"4","4",1,1,1,1,1,"1126"
1,0.51349,"1","4",2,1,1,1,1,"1126"
1,0.99538,"3","4",2,1,1,1,1,"1126"
1,0.4803,"3","4",1,1,1,1,1,"1126"
1,1.1152,"3","4",2,1,1,1,1,"1126"
0,1.4282,"2","4",2,1,1,1,1,"1126"
1,0.65507,"2","2",2,1,1,1,1,"1126"
1,1.228,"4","2",2,1,1,1,1,"1126"
1,1.1499,"4","2",1,1,1,1,1,"1126"
1,0.75287,"2","2",1,1,1,1,1,"1126"
1,1.2407,"4","2",2,1,1,1,1,"1126"
0,1.0917,"4","2",1,1,1,1,1,"1126"
1,1.1767,"2","2",2,1,1,1,1,"1126"
1,0.6407,"2","2",1,1,1,1,1,"1126"
1,1.2055,"1","3",2,1,1,1,1,"1126"
1,0.87342,"1","3",2,1,1,1,1,"1126"
1,0.61436,"3","3",1,1,1,1,1,"1126"
1,0.9843,"4","3",2,1,1,1,1,"1126"
1,1.1165,"4","3",2,1,1,1,1,"1126"
0,0.97916,"4","3",1,1,1,1,1,"1126"
0,0.96314,"4","3",1,1,1,1,1,"1126"
1,0.41705,"3","3",1,1,1,1,1,"1126"
1,0.31096,"1","1",2,1,1,1,1,"1126"
1,0.33387,"1","1",2,1,1,1,1,"1126"
1,0.26689,"1","1",2,1,1,1,1,"1126"
1,0.26073,"1","1",1,1,1,1,1,"1126"
1,0.26772,"1","1",2,1,1,1,1,"1126"
1,0.28461,"1","1",2,1,1,1,1,"1126"
1,0.26755,"1","1",2,1,1,1,1,"1126"
1,0.39466,"1","1",2,1,1,1,1,"1126"
1,1.4573,"3","4",1,1,1,1,1,"1126"
0,1.1456,"1","4",2,1,1,1,1,"1126"
1,0.94321,"1","4",2,1,1,1,1,"1126"
1,1.1492,"2","4",2,1,1,1,1,"1126"
0,1.0841,"2","4",2,1,1,1,1,"1126"
0,0.98,"4","4",1,1,1,1,1,"1126"
1,0.99585,"4","4",2,1,1,1,1,"1126"
1,0.35286,"4","4",2,1,1,1,1,"1126"
1,1.1616,"2","2",2,1,1,1,1,"1126"
1,1.0097,"1","2",2,1,1,1,1,"1126"
0,0.83463,"2","2",2,1,1,1,1,"1126"
1,1.1969,"2","2",2,1,1,1,1,"1126"
0,0.29579,"2","2",1,1,1,1,1,"1126"
1,0.6208,"1","2",1,1,1,1,1,"1126"
1,0.37773,"1","2",1,1,1,1,1,"1126"
1,0.42068,"1","2",2,1,1,1,1,"1126"
1,1.2385,"3","1",1,1,1,1,1,"1126"
1,0.42149,"3","1",1,1,1,1,1,"1126"
1,0.35643,"3","1",1,1,1,1,1,"1126"
1,0.42136,"3","1",1,1,1,1,1,"1126"
1,0.31334,"3","1",1,1,1,1,1,"1126"
1,0.3622,"3","1",1,1,1,1,1,"1126"
1,0.37121,"3","1",2,1,1,1,1,"1126"
1,1.0271,"3","1",2,1,1,1,1,"1126"
1,0.34498,"1","3",1,1,1,1,1,"1126"
1,0.73691,"1","3",2,1,1,1,1,"1126"
1,0.27781,"3","3",2,1,1,1,1,"1126"
1,0.83707,"1","3",2,1,1,1,1,"1126"
1,0.51572,"2","3",1,1,1,1,1,"1126"
1,1.6476,"2","3",1,1,1,1,1,"1126"
1,1.0356,"2","3",2,1,1,1,1,"1126"
1,1.0176,"3","3",2,1,1,1,1,"1126"
1,0.44959,"4","1",2,1,1,1,1,"1131"
1,0.49851,"4","1",2,1,1,1,1,"1131"
1,0.52538,"4","1",1,1,1,1,1,"1131"
0,0.35339,"4","1",1,1,1,1,1,"1131"
1,0.48836,"4","1",1,1,1,1,1,"1131"
1,0.37818,"4","1",2,1,1,1,1,"1131"
1,0.35215,"4","1",1,1,1,1,1,"1131"
1,0.47421,"4","1",1,1,1,1,1,"1131"
0,0.77104,"4","4",1,1,1,1,1,"1131"
